
y_fpic	3	2.174669585864584,0.6994194241702426,0.3005805758297574
y_fpxr	2	0.048,0.5
y_fpxrr	2	0.03011994048459088,0.2026244928161041
y_frl10	5	0.03993364460261257,-0.07293669623744157,0.08403561227292196,0.3637926024013994,0.1321610044165027
y_frs10	5	0.0,1.0,1.0,0.5,1.0
y_frstar	2	.95,.05
y_fxgap	4	1.284002584226955,-0.4544105287732581,-0.05,0.02742233318740996
y_gfs	3	-.361185,-.1,1.0
y_gfsub	3	-.550087,-.1,1.0
y_gftrd	3	-3.598159243340642e-05,0.6589196196672864,-0.0002408286743628969
y_gstrd	3	-1.235658095172135e-05,0.7366990097980338,-4.483509762335216e-05
y_hgemp	2	.9,.1
y_hgpdr	2	.9,.1
y_hgpir	2	.9,.1
y_hgpkir	2	.9,.1
y_hgppsr	2	.9,.1
y_hgvpd	2	0.97,0.03
y_hgvpi	2	0.97,0.03
y_hgvps	2	0.97,0.03
y_hmfpt	2	0.055,0.95
y_hqlfpr	2	0.00,0.95
y_hqlww	2	.95,-0.3129029344874886
y_huqpct	2	0.00,0.95
y_huxb	2	-0.01817091647656927,0.95
y_ki	5	0.01679108530917215,0.451650730999944,0.2617948535758293,0.2865544154242267,-0.001309818569766082
y_left	2	0.90000000000000000E+00,0.10000000000000000E+00
y_leo	2	0.6995814979956745,-0.01620869768699893
y_lest	2	0.90000000000000000E+00,0.10000000000000000E+00
y_lfpr	2	0.5580285205989896,-0.0008755566736369085
y_lhp	5	0.255040531063274,0.1491232069118806,0.3902648422452434,0.6097351577547565,-0.09092566209131074
y_lww	2	0.1984470411422383,0.3128887644653584
y_mei	1	0.86
y_mep	1	0.86
y_mfpt	1	0.0
y_pcdr	2	-0.003205436686618677,0.5065758198036935
y_pcengr	5	0.04621048926220116,-0.01053548206463643,-0.09617350148754544,0.08213727439049966,0.797627837318598
y_pcer	4	0.1050137345817281,0.5632388610140522,0.6858569548199248,0.04030768373454912
y_pcfr	6	-0.1757649679968763,-7.899990101672884e-05,0.3777936884215714,0.02349292212946189,0.3412567511960338,0.3241078150502943
y_pchr	2	0.0005315862255843622,0.5948038682986249
y_pgfir	1	0.0
y_pgfor	1	0.0
y_pgsir	1	0.0
y_pgsor	1	0.0
y_phouse	3	0.004817103239693556,0.8898461413782496,-0.01120829645070205
y_phr	1	0.0
y_picxfe	3	0.644974342322,0.00373609153735,0.98
y_pieci	4	0.811777544324,-0.0148780773818,0.00186804576867,0.98
y_pipxnc	3	.462801,.229745,-.284477
y_pmo	4	-0.003166815111887241,0.4492916534287926,0.2944651755345454,0.7055348244654546
y_poilr	4	-0.2386347615324657,-0.003817963307816998,0.3988973185364578,0.2246596594065311
y_ppdr	1	0.0
y_ppsr	1	0.0
y_ptr	3	0.9,0.05,0.05
y_pwstar	2	0.00,1.00
y_pxr	1	0.0
y_qec	5	0.7592609842874721,0.002578773939057793,0.2407390157125279,-0.2514158240890368,0.03153868180983269
y_qecd	3	-0.6165972226120303,2.557266037164673,-0.6165972226120303
y_qeco	1	-0.3372292498223053
y_qeh	2	1.935026993649364,-0.1570195518635583
y_qepd	4	0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
y_qepi	4	0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
y_qeps	4	0,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
y_qkir	1	-0.001885366737710053
y_qpl	1	1.0
y_qpmo	1	-.003347
y_qpxg	2	0.0,1
y_qpxnc	2	2.98507462687,-1.98507462687
y_qynidn	3	-0.9889159016018153,0.3614481909275686,1
y_rbbbp	5	1.663544231588651,-0.1493888609930089,0.8866986585299741,1.663544231588651,-0.1493888609930089
y_rcar	6	2.100170296931854,-1.167642954704071,-0.008386800063101975,0.6937687101118568,0.1028002581287203,0.203431031759423
y_rcgain	5	0.1522590051966577,0.2987109747902424,0.2513416212164487,0.1522590051966577,0.2987109747902424
y_reqp	5	2.882980324228344,0.6395674906531285,0.8185047577678474,2.882980324228344,0.6395674906531285
y_rffalt	6	.0551,1.2,-.39,.6954,-.5168,.3287
y_rffgen	50	0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,3.750000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
y_rffintay	3	0.5,1.0,.85
y_rfftay	2	0.5,1.0
y_rfftlr	3	-0.5,.375,1.1
y_rfynic	4	0.2599432734430575,-0.1468767116652314,0.1482396937168886,0.6420445148826751
y_rfynil	9	0.1878356791714486,-0.2435367622231839,0.07902780819914431,0.08880151900874264,0.04060472504081036,0.1438241754461063,0.08380863485370706,0.2559648860598844,0.007819499377243286
y_rg10p	4	0.9985065593208419,-0.4718548432007495,0.7314217770878953,0.8959336376550136
y_rg30p	4	1.337544689343979,-0.5892843861420656,0.8365523842356651,0.9045588991659449
y_rg5p	3	0.7478923780795074,-0.3984697511015516,0.9119509672669279
y_rgfint	2	0.86,0.005417428040208504
y_rgw	4	.00495,.00271,.00129,.00105
y_rme	5	0.4927100798849811,0.6776016328060693,0.2424386344238626,0.2305037984560807,0.06809063290137502
y_rrmet	2	.9048,.0952
y_rrtr	2	.97,.03
y_rstar	1	.05
y_rtbe	5	-0.06677368009690213,0.7720707564737897,0.1224099968713681,0.7850952301068258,-0.6795759834519835
y_trfci	6	0.00133892767133083,0.8130157141532537,0.1085501838146501,-0.2191884666432408,0.001365192823523333,0.002322348503950231
y_trfp	4	1,0.6249369098272274,0.2896464773374296,0.0003722869429144596
y_trfpt	3	0.05000000000000000E+00,0.50000000000000000E+00,-0.10000000000000000E+00
y_trsci	6	0.791150698521011,0.9058859419794156,-0.6970366405004266,-0.0007681225777294368,0.0008131358184960206,0.1140499631819586
y_trsib	4	0.9134383490112551,1.33647889726315,-1.249917246274406,-3.353806684396447e-05
y_trsp	5	0.632946369509944,0.882450152119161,-0.515396521629105,2.414664053290023e-05,0.01309189124950257
y_trspt	3	0.05000000000000000E+00,0.50000000000000000E+00,-0.2500000000000000E+00
y_trssi	5	1.18174981903228,-0.2318024453193926,1.575674530080275,-1.525621903793162,-5.026256090416318e-06
y_uces	8	-0.1834529206587357,0.1554187181683198,0.08000391518229149,-0.0004411984448821991,-0.2022862383652329,-0.06453882715112344,0.8073240974028284,0.176436316477632
y_ucfs	7	-0.03523462021069426,0.0453107908363,-0.0001497160154925362,-0.05646004352160842,0.002460722756466915,0.997409811313602,0.3352207056659912
y_uqpct	1	0.0
y_uxbt	1	0.0
y_veoa	2	0.988,0.012
y_wdnfcn	5	-0.02207644135378071,0.01442097831747879,0.2375257265379373,0.09693074193582522,0.001671232577613138
y_xbo	1	1.338129148984226
y_xgo	1	1.313096
y_xgpot	4	.7000,.265,.035,.035
y_yhibn	8	1,-0.1336307554530098,0.06545518537060361,0.2942182559897778,0.02356904269727301,0.002496343260766213,0.06642904036078379,0.005382889880225242
y_yhpcd	1	0.053750000000000000E+00
y_ynidn	3	0.0903554997290158,-0.1364018197288298,1
y_yniin	6	0.01335460515030035,0.8715712577633621,0.03107757397810296,0.1284287422366379,0.4767821941927384,0.3277798188988036
y_zdivgr	2	0.009757264257434617,0.9902427357425654
y_zecd	4	0.1737782158096821,0.00978040143757678,0.7703217929174532,0.05628094057708619
y_zeco	4	0.1138041021174215,-0.05038309637106111,1.32505960599245,-0.4427177529952
y_zeh	6	0.01906335911291184,-0.006467948514797445,-0.003878049463055788,1.318836130423917,-0.1358574339601822,-0.2034294921522587
y_zgap05	2	0.05479365264340726,0.9452063473565927
y_zgap10	2	0.03007455810944507,0.969925441890555
y_zgap30	2	0.01410658898201937,0.9858934110179807
y_zgapc2	3	0.02693826961930335,0.7703217929174532,0.05628094057708619
y_zlhp	4	0.2651763839183581,-0.03797794861501333,0.8762009231175162,-0.1432176879925547
y_zlurc	36	-9.3059281947E-7,.283931692182,.180106628426,.0683593886802,-.0101949622959,.0160673665192,.0076881071825,1.62961937992,.985837599517,1.29581757262,.392435659335,.119047439326,.0550997932995,.0129401874618,.00644262635261,-.00720796498812,-.00326012093182,.00412920933315,-5.03694462581,-.157779503388,.0220544454986,3.84601287561,-4.3783658349,.047274752247,-.0286012360357,5.25954253404E-4,.00162857864099,1.41987635642,-.0148224817527,-.454816573961,-.0250156520685,-.925137764043,-.0441326198404,3.26026677833E-6,.730445512589,1.10448905164
y_zlurl	36	-1.00741652442E-6,.295406699763,.189125426666,.0722568486872,-.0119783479823,.0186123855784,.0090467325949,2.14036280782,1.28755297763,1.83134136939,.524707026062,.11804178447,.0548752229353,.0129012567461,.00747747121274,-.00836745377148,-.00379655839378,.00478140860494,-6.54244397096,-.180250234891,.0231052934119,3.34919704459,-3.90594746287,.0711699931647,-.042983957044,7.75408582894E-4,.00244545908018,2.1057987424,-.0177589135707,-.682712996803,-.0375573011123,-1.36767345775,-.051089802986,2.54288992529E-7,.622983471661,1.12718485298
y_zlurnc	36	-8.80777489942E-7,.260753164094,.166898878715,.0637538844125,-.0105372480655,.0163844245654,.00796287062009,1.86997843555,1.13543591714,1.58335356728,.456920150114,.104311846245,.0484880184925,.0113986763894,.0065815914581,-.00736554135807,-.00334137925594,.00420920360855,-5.71527099232,-.158733566185,.0203938760529,2.97123843662,-3.46261042228,.0605162798917,-.0367786515652,6.87041501394E-4,.00209325042595,1.8180368988,-.0218183908781,-.584743354906,-.0321483693559,-1.17924296297,-.0449761091234,4.06601805558E-7,.553039961842,.995391893503
y_zpi10	2	0.03007455810944507,0.969925441890555
y_zpi10f	2	0.03007455810944507,0.969925441890555
y_zpi5	2	0.05479365264340726,0.9452063473565927
y_zpib5	2	0.05479365264340726,0.9452063473565927
y_zpic30	2	0.01410658898201937,0.9858934110179807
y_zrff10	2	0.03007455810944507,0.969925441890555
y_zrff30	2	0.01410658898201937,0.9858934110179807
y_zrff5	2	0.05479365264340726,0.9452063473565927
y_zvpd	6	0.1318273627339884,-0.05535469740611846,-0.04590273268094027,1.255037999197345,-0.07169956622928968,-0.3482033754522299
y_zvpdc	6	0.09803022871456824,-0.02414648545834694,-0.03606336906524894,1.142934955140633,0.1215633561521115,-0.3678800869704548
y_zvpdo	6	0.1507100292335419,-0.00334506123525439,-0.03390971943637334,0.8596380260897778,0.2028044076201167,-0.2249997535587128
y_zvpi	6	0.01173233722668564,-0.007643688620445599,-0.001950946215522212,1.636389947789422,-0.4852181023210816,-0.1662879422767283
y_zvps	6	0.05036892209181758,-0.02593059010019546,-0.01546281010316031,1.446435342067598,-0.2078221959555423,-0.3069910861894788
y_zxbd	6	0.1318273627339884,-0.05535469740611846,-0.04590273268094027,1.255037999197345,-0.07169956622928968,-0.3482033754522299
y_zxbi	6	0.01173233722668564,-0.007643688620445599,-0.001950946215522212,1.636389947789422,-0.4852181023210816,-0.1662879422767283
y_zxbs	6	0.05036892209181758,-0.02593059010019546,-0.01546281010316031,1.446435342067598,-0.2078221959555423,-0.3069910861894788
y_zyh	2	0.750,0.0075
y_zyhp	2	0.750,0.0075
y_zyht	2	0.750,0.0075
y_zynid	4	0.1117530633602278,0.01463967001459732,0.7577779500862103,0.131000167462143
theend
